uuid,player_id,full_name,primary_position,preferred_foot,total_appearances,career_avg_score,career_avg_vaep,season_summaries,jersey_numbers
60ee22c2-7013-613e-9801-04db94ae53c9,20603,Stéphane M''Bia Etoundi,Midfielder,right,2,6.0,0.34064261995081324,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.62}, {'season_label': '2014/2015', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.06}]","{'2013/2014': 22, '2014/2015': 25}"
eb17f347-2e73-f481-d8e1-35c779c01858,27189,Bryan Martín Rabello Mella,Midfielder,left,1,6.0,0.09316087068873458,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.09}]",{'2013/2014': 14}
7b6982e5-8463-6e6a-1cda-934f1410299c,5519,Christian Alberto Cueva Bravo,Midfielder,,0,,,[],{'2013/2014': 27}
87784eca-6b0d-ea1d-ff92-478fb786b401,5691,Johan Andrés Mojica Palacio,Defender,left,4,6.2225,0.2791045361900615,"[{'season_label': '2013/2014', 'appearances': 2, 'avg_score': 6.28, 'avg_vaep': 0.47}, {'season_label': '2019/2020', 'appearances': 1, 'avg_score': 6.34, 'avg_vaep': -0.03}, {'season_label': '2020/2021', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.21}]","{'2013/2014': 26, '2019/2020': 25, '2020/2021': 3}"
bd430257-087f-92e5-3229-19c84dc99f32,6381,Saúl Ñíguez Esclapez,Midfielder,left,14,6.24,0.5011920284214284,"[{'season_label': '2013/2014', 'appearances': 2, 'avg_score': 6.29, 'avg_vaep': 0.41}, {'season_label': '2014/2015', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.09}, {'season_label': '2015/2016', 'appearances': 1, 'avg_score': 6.01, 'avg_vaep': 0.38}, {'season_label': '2016/2017', 'appearances': 2, 'avg_score': 6.03, 'avg_vaep': 1.15}, {'season_label': '2017/2018', 'appearances': 2, 'avg_score': 6.05, 'avg_vaep': 0.93}, {'season_label': '2018/2019', 'appearances': 2, 'avg_score': 6.64, 'avg_vaep': -0.26}, {'season_label': '2019/2020', 'appearances': 2, 'avg_score': 6.35, 'avg_vaep': 0.53}, {'season_label': '2020/2021', 'appearances': 2, 'avg_score': 6.31, 'avg_vaep': 0.52}]","{'2013/2014': 22, '2014/2015': 17, '2015/2016': 17, '2016/2017': 8, '2017/2018': 8, '2018/2019': 8, '2019/2020': 8, '2020/2021': 8}"
b9c7f3a9-c40b-2d92-8c66-6388a71378d4,11298,José Ignacio Martínez García,Defender,left,8,6.2425,0.5240096558545702,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.54}, {'season_label': '2015/2016', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.43}, {'season_label': '2017/2018', 'appearances': 2, 'avg_score': 6.47, 'avg_vaep': 0.7}, {'season_label': '2018/2019', 'appearances': 2, 'avg_score': 6.18, 'avg_vaep': 0.45}, {'season_label': '2019/2020', 'appearances': 2, 'avg_score': 6.32, 'avg_vaep': 0.45}]","{'2013/2014': 3, '2014/2015': 3, '2015/2016': 3, '2017/2018': 22, '2018/2019': 22, '2019/2020': 22}"
411529f9-fb48-ac60-7d08-5905b0b3a9f1,11539,Adrián Embarba Blázquez,Attacker,right,5,6.226,0.3752854773782019,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.36}, {'season_label': '2015/2016', 'appearances': 2, 'avg_score': 6.4, 'avg_vaep': 0.6}, {'season_label': '2017/2018', 'appearances': 1, 'avg_score': 6.03, 'avg_vaep': 0.1}, {'season_label': '2018/2019', 'appearances': 1, 'avg_score': 6.3, 'avg_vaep': 0.21}]","{'2013/2014': 32, '2015/2016': 11, '2017/2018': 11, '2018/2019': 23}"
3f6e4c5a-bb90-8a8a-c7ca-70a2a8fad69c,23811,Alberto Perea Correoso,Midfielder,right,3,6.153333333333333,0.5579024514760628,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.19, 'avg_vaep': 1.28}, {'season_label': '2019/2020', 'appearances': 2, 'avg_score': 6.13, 'avg_vaep': 0.2}]","{'2013/2014': 14, '2019/2020': 10}"
3125b62f-0e47-7cfd-fbc7-79a31de3beb6,27190,Joaquín Oscar Larrivey,Attacker,right,4,6.3375,0.39870653919297183,"[{'season_label': '2013/2014', 'appearances': 2, 'avg_score': 6.09, 'avg_vaep': 0.26}, {'season_label': '2014/2015', 'appearances': 2, 'avg_score': 6.58, 'avg_vaep': 0.53}]","{'2013/2014': 20, '2014/2015': 11}"
0d7c4638-32b8-71c2-0405-a6c9296b5517,28699,Leonel Ezequiel Galeano,Midfielder,,0,,,[],{'2013/2014': 17}
ddcb1554-87b8-8aaa-80ae-d158006bdbdf,3236,Sergi Darder Moll,Midfielder,right,8,6.01,0.2757766806323616,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': -0.05}, {'season_label': '2014/2015', 'appearances': 2, 'avg_score': 6.0, 'avg_vaep': 0.38}, {'season_label': '2017/2018', 'appearances': 1, 'avg_score': 6.08, 'avg_vaep': 0.14}, {'season_label': '2018/2019', 'appearances': 2, 'avg_score': 6.0, 'avg_vaep': 0.18}, {'season_label': '2020/2021', 'appearances': 2, 'avg_score': 6.0, 'avg_vaep': 0.49}]","{'2013/2014': 30, '2014/2015': 30, '2017/2018': 10, '2018/2019': 10, '2020/2021': 25}"
c7c46d4b-af81-6bfb-07c7-f3bf96d88544,6619,Vitorino Gabriel Pacheco Antunes,Defender,left,4,6.0425,0.15829305483202916,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.4}, {'season_label': '2017/2018', 'appearances': 1, 'avg_score': 6.14, 'avg_vaep': 0.34}, {'season_label': '2020/2021', 'appearances': 2, 'avg_score': 6.02, 'avg_vaep': -0.05}]","{'2013/2014': 5, '2017/2018': 3, '2020/2021': 3}"
2ea1202a-ed1e-0ce3-0d41-be4919b0cc99,6695,Juan Miguel Jiménez López,Attacker,right,9,6.63,0.3702403931284708,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.05, 'avg_vaep': 0.36}, {'season_label': '2014/2015', 'appearances': 2, 'avg_score': 6.92, 'avg_vaep': 0.67}, {'season_label': '2016/2017', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.05}, {'season_label': '2017/2018', 'appearances': 2, 'avg_score': 7.29, 'avg_vaep': 0.31}, {'season_label': '2019/2020', 'appearances': 1, 'avg_score': 6.6, 'avg_vaep': 0.31}, {'season_label': '2020/2021', 'appearances': 2, 'avg_score': 6.3, 'avg_vaep': 0.32}]","{'2013/2014': 26, '2014/2015': 26, '2016/2017': 7, '2017/2018': 7, '2019/2020': 7, '2020/2021': 7}"
67ff32d4-0fb5-1f1a-2fd2-c4f1b1019785,8000,Bartlomiej Pawłowski,Attacker,right,1,6.06,0.5882530600138125,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.06, 'avg_vaep': 0.59}]",{'2013/2014': 19}
71dc407a-f5ad-9f5e-2a85-13886d398f8b,27181,Pedro Andrés Morales Flores,Midfielder,right,1,6.0,0.08157881586521398,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.08}]",{'2013/2014': 14}
b3f63bb5-7c04-a8fa-047d-24ae66deaeda,27182,Flávio Nunes Ferreira,Defender,right,1,6.0,0.054403029433160555,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.05}]",{'2013/2014': 4}
842ef8f9-49db-333c-767f-e209f9277459,27183,Pablo Javier Pérez,Midfielder,right,1,6.0,0.3609747934206098,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.36}]",{'2013/2014': 11}
65781a7f-7f77-ddfe-d2b7-4bc32948dfcb,27184,Marcos Alberto Angeleri,Defender,right,4,6.0125,0.4996293651693122,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.05, 'avg_vaep': 0.42}, {'season_label': '2014/2015', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.08}, {'season_label': '2015/2016', 'appearances': 2, 'avg_score': 6.0, 'avg_vaep': 0.75}]","{'2013/2014': 15, '2014/2015': 15, '2015/2016': 15}"
1f72e258-ff73-0035-f2a1-fb6637f562c2,3742,Orestis Karnezis,GK,right,1,6.06,0.6464629903057357,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.06, 'avg_vaep': 0.65}]",{'2013/2014': 1}
09def3eb-bc44-ff34-26b2-8fcd88c83554,4546,Dimitri Foulquier,Defender,right,8,6.02625,0.41518046656437946,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.04, 'avg_vaep': 0.89}, {'season_label': '2014/2015', 'appearances': 2, 'avg_score': 6.04, 'avg_vaep': 0.2}, {'season_label': '2017/2018', 'appearances': 2, 'avg_score': 6.0, 'avg_vaep': 0.42}, {'season_label': '2018/2019', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.49}, {'season_label': '2019/2020', 'appearances': 2, 'avg_score': 6.04, 'avg_vaep': 0.35}]","{'2013/2014': 22, '2014/2015': 22, '2017/2018': 24, '2018/2019': 2, '2019/2020': 2}"
7990ec44-fcf3-d7a0-e5a2-add28362213c,6585,Jeison Fabián Murillo Cerón,Defender,right,4,6.0024999999999995,0.06639675034693937,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.26}, {'season_label': '2014/2015', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': -0.21}, {'season_label': '2018/2019', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': -0.01}, {'season_label': '2019/2020', 'appearances': 1, 'avg_score': 6.01, 'avg_vaep': 0.23}]","{'2013/2014': 24, '2014/2015': 24, '2017/2018': 17, '2018/2019': 21, '2019/2020': 24, '2020/2021': 4}"
cc6ef8cb-8df3-af56-9372-6838cd728163,7428,Alexandre Coeff,Attacker,right,1,6.0,0.2038035761070205,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.2}]",{'2013/2014': 19}
cddaa6e1-ad5b-a4c7-0c6c-05db38099fa0,9542,Tiago Abiola Delfim Almeida Ilori,Defender,right,1,6.0,0.14354075580195058,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.14}]",{'2013/2014': 6}
71d1f887-2fbe-8f72-6a32-1d5ec2efaf20,27252,Christian Daniel Bravo Araneda,Attacker,right,1,6.0,0.1524255494296085,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.15}]",{'2013/2014': 34}
a10a2663-1d45-928c-b8be-4ebabbee8b8d,5543,Haris Seferović,Attacker,left,1,6.3,0.10436350873715128,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.3, 'avg_vaep': 0.1}]",{'2013/2014': 8}
aa97f5d3-df9c-d7db-ebdf-1d8a1a1226aa,23796,Marco Sangalli Fuentes,Attacker,right,1,6.16,0.37561458112395485,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.16, 'avg_vaep': 0.38}]",{'2013/2014': 32}
7f9d88fe-83d3-e7fc-e313-6e510b0a9a38,5987,Giovani dos Santos Ramírez,Attacker,left,3,6.076666666666667,0.5520586639358953,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.14, 'avg_vaep': 0.24}, {'season_label': '2014/2015', 'appearances': 2, 'avg_score': 6.04, 'avg_vaep': 0.71}]","{'2013/2014': 9, '2014/2015': 9}"
f1a94cef-2335-7f68-031e-958c443c0dfe,6746,Gabriel Armando de Abreu,Defender,right,9,6.151111111111111,0.29033229828049417,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.31}, {'season_label': '2014/2015', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.08}, {'season_label': '2017/2018', 'appearances': 2, 'avg_score': 6.16, 'avg_vaep': 0.26}, {'season_label': '2018/2019', 'appearances': 1, 'avg_score': 6.01, 'avg_vaep': 0.16}, {'season_label': '2019/2020', 'appearances': 2, 'avg_score': 6.52, 'avg_vaep': 0.64}, {'season_label': '2020/2021', 'appearances': 2, 'avg_score': 6.0, 'avg_vaep': 0.13}]","{'2013/2014': 20, '2014/2015': 20, '2017/2018': 5, '2018/2019': 5, '2019/2020': 5, '2020/2021': 5}"
195f1538-4c2a-79ce-df29-3e4a847ce85c,6771,Manuel Trigueros Muñoz,Midfielder,right,12,6.135833333333333,0.38545370265031426,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.25, 'avg_vaep': 0.69}, {'season_label': '2014/2015', 'appearances': 2, 'avg_score': 6.04, 'avg_vaep': 0.41}, {'season_label': '2015/2016', 'appearances': 1, 'avg_score': 6.27, 'avg_vaep': 0.41}, {'season_label': '2016/2017', 'appearances': 2, 'avg_score': 6.23, 'avg_vaep': 0.47}, {'season_label': '2017/2018', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.49}, {'season_label': '2018/2019', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': 0.11}, {'season_label': '2019/2020', 'appearances': 2, 'avg_score': 6.0, 'avg_vaep': 0.31}, {'season_label': '2020/2021', 'appearances': 2, 'avg_score': 6.28, 'avg_vaep': 0.27}]","{'2013/2014': 14, '2014/2015': 14, '2015/2016': 14, '2016/2017': 14, '2017/2018': 14, '2018/2019': 14, '2019/2020': 14, '2020/2021': 14}"
7238f09e-ded4-ff47-6195-b2c3e8fbe436,23865,Jérémy Perbet,Attacker,right,1,6.0,-0.7162514734300203,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.0, 'avg_vaep': -0.72}]",{'2013/2014': 7}
400438f6-89c4-a4b7-003a-c38bab4a0eef,27153,Javier Ignacio Aquino Carmona,Attacker,right,3,6.0633333333333335,0.20432710739260074,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.19, 'avg_vaep': 0.19}, {'season_label': '2014/2015', 'appearances': 2, 'avg_score': 6.0, 'avg_vaep': 0.21}]","{'2013/2014': 17, '2014/2015': 16}"
08bf786c-b3b2-2d31-3ee3-7f93586a24f4,27155,Bojan Jokić,Defender,left,1,6.04,0.3704210854302801,"[{'season_label': '2013/2014', 'appearances': 1, 'avg_score': 6.04, 'avg_vaep': 0.37}]","{'2013/2014': 3, '2015/2016': 3}"
